,LO1,LA1,EL1,LO1,LA1,EL1,VISIBLE
1510,84.3,28.1,559.873291,84,28.8,5928.002441,4824.645238
1511,87.2,27.5,805.8582764,86.6,27.8,5991.532715,4823.909854
1512,83.9,27.9,684.4988403,83.8,28.6,5991.510254,4823.558073
1513,84.4,28.2,696.8222656,84.4,28.7,5763.114746,4823.484929
1514,84.3,28,594.3851929,84.5,28.8,6069.183105,4823.126386
1515,84.8,28,490.6791992,84.9,28.6,5670.448242,4822.603187
1516,83.8,27.5,119.1980209,84,28.6,6146.970215,4822.284557
1517,84.5,28,625.3669434,84.5,28.8,6069.183105,4822.20515
1518,85.8,27.7,1200.903809,87.1,27.9,7346.435547,4822.053648
1519,87.3,26.6,98.19235229,88.1,27.6,6383.129883,4821.040876
1520,87.3,27.2,813.3201904,87,27.8,6052.665039,4820.912342
1521,87.3,27.3,945.8250732,87,27.7,5990.612793,4820.609593
1522,86.1,27.7,1676.382324,86.7,28.1,6924.729492,4819.791275
1523,92.8,27.4,730.2657471,92.4,27.8,5826.476074,4818.770034
1524,83.9,27.8,721.0803833,83.9,28.6,6161.178711,4818.478348
1525,86.7,27,627.298645,87,27.7,5990.612793,4818.436952
1526,87.4,27.3,1102.964111,88.1,27.6,6383.129883,4817.940581
1527,88.4,27.1,729.1127319,88.2,27.8,6053.460938,4817.832674
1528,-150.9,63.3,867.7766113,-151,63.1,5726.350586,4817.750392
1529,86.7,26.8,179.9122314,86.9,27.7,5815.007813,4817.701348
1530,82.1,28.7,1348.889038,83.5,28.7,7631.313477,4817.448213
1531,86.5,26.8,195.2527466,86.6,27.8,5991.532715,4817.364654
1532,-151.3,62.6,648.1222534,-151,63.1,5726.350586,4817.222387
1533,84.9,27.6,667.8743286,85.8,28.2,6449.25293,4817.220505
1534,86.5,26.8,195.2527466,87,27.7,5990.612793,4816.751512
1535,87.7,26.4,67.41238403,87.1,27.9,7346.435547,4816.478573
1536,85.8,27,197.0133362,86.9,28,6908.385742,4815.307691
1537,85.7,27.8,1471.121826,85.8,28.2,6449.25293,4815.144776
1538,87.3,26.7,135.1722717,87,27.7,5990.612793,4815.05081
1539,83.6,28.2,991.055542,83.8,28.6,5991.510254,4814.99039
1540,87.2,27.3,287.8613892,87,27.9,5482.717285,4814.721126
1541,86.5,26.4,69.19407654,87.1,27.9,7346.435547,4814.696881
1542,84.7,27.8,563.2319946,85.8,28.2,6449.25293,4814.372226
1543,88.7,26.6,90.83877563,88.1,27.7,6357.160645,4814.222724
1544,87.3,27.6,1817.289063,86.9,28,6908.385742,4814.055896
1545,87.2,27.2,903.22229,87,27.7,5990.612793,4813.979919
1546,-152.1,63.8,202.1266479,-151,63.1,5726.350586,4813.586815
1547,84.4,27.6,188.175827,83.9,28.6,6161.178711,4812.797066
1548,-152.7,63.3,304.1549683,-151,63.1,5726.350586,4812.78908
1549,-152.6,63.5,257.4152527,-151,63.1,5726.350586,4811.638437
1550,87.3,27.2,813.3201904,88.1,27.7,6357.160645,4811.479684
1551,85.7,27.2,376.7806396,86.9,28,6908.385742,4811.438711
1552,-151.7,63.9,199.2846222,-151,63.1,5726.350586,4810.763972
1553,83.6,27.9,806.7491455,83.9,28.6,6161.178711,4810.670742
1554,85.4,27.9,1430.401367,85.8,28.2,6449.25293,4810.384514
1555,87.7,27.2,988.1430054,86.9,28,6908.385742,4810.329529
1556,86.2,26.7,81.31549835,86.9,28,6908.385742,4809.999076
1557,84.3,27.9,442.5375977,84.5,28.8,6069.183105,4809.834101
1558,87.2,27.1,430.450531,86.6,27.8,5991.532715,4809.824494
1559,-152.7,63.4,260.991394,-151,63.1,5726.350586,4809.372092
1560,86.3,26.8,141.9037628,86.6,27.8,5991.532715,4809.363298
1561,86.8,27,530.0169067,86.6,27.8,5991.532715,4809.291423
1562,86,26.8,99.14479065,86.7,28.1,6924.729492,4809.187211
1563,86.4,27,346.4159851,87,27.8,6052.665039,4809.050773
1564,84.4,27.9,741.7625122,84,28.6,6146.970215,4808.694366
1565,83.9,27.6,204.0537415,83.8,28.6,5991.510254,4808.652828
1566,85.9,27.8,1074.742798,86.4,28.3,6315.154785,4808.45552
1567,83.6,27.5,109.7120972,83.9,28.6,6161.178711,4808.155061
1568,-151.3,62.4,424.0403137,-151,63.1,5726.350586,4808.090872
1569,87.8,26.5,81.85125732,88.1,27.7,6357.160645,4807.381559
1570,-150.8,63.5,755.807251,-151,63.1,5726.350586,4807.304344
1571,84.9,28,568.8894653,84.5,28.7,5972.400879,4807.240841
1572,-152.3,63.7,240.5410461,-151,63.1,5726.350586,4807.151304
1573,79.3,30.2,1062.995972,79.6,30.9,6410.762207,4806.987021
1574,-150,62.7,562.9227905,-151,63.1,5726.350586,4806.497429
1575,86.4,26.8,183.4888916,86.6,27.8,5991.532715,4806.122103
1576,-151,63.3,881.4043579,-151,63.1,5726.350586,4806.097037
1577,84.2,27.8,689.4973145,84,28.6,6146.970215,4805.680205
1578,-152.5,63.1,473.4358826,-151,63.1,5726.350586,4805.621638
1579,84.7,27.9,1119.758789,83.5,28.7,7631.313477,4805.34556
1580,-141.2,60,49.7354126,-140.5,60.6,5321.358398,4805.202835
1581,84.2,28,623.7114258,84.5,28.7,5972.400879,4805.074095
1582,84,27.6,185.1706696,83.8,28.6,5991.510254,4804.864371
1583,84.9,28,568.8894653,85.8,28.4,6140.036621,4804.699085
1584,83.8,28,999.5270386,83.9,28.6,6161.178711,4804.45833
1585,-151.9,63.1,760.9208984,-151,63.1,5726.350586,4804.398298
1586,87.2,27.4,1068.594971,87,27.7,5990.612793,4804.064332
1587,83.3,27.6,114.0221024,83.9,28.6,6161.178711,4803.82082
1588,84.4,28,636.2620239,84.5,28.8,6069.183105,4803.794935
1589,86.3,27,221.9893341,86.6,28.1,6269.745605,4803.794109
1590,-151.6,62.2,63.08182907,-151,63.1,5726.350586,4802.81064
1591,89.1,26.8,190.3685303,88.1,27.6,6383.129883,4802.804158
1592,86.3,26.7,95.74435425,86.7,28.1,6924.729492,4802.624117
1593,86.8,27,530.0169067,86.9,27.7,5815.007813,4801.42507
1594,85.8,27.5,632.3925781,86.6,28.1,6269.745605,4801.284709
1595,86.4,27,346.4159851,86.9,27.7,5815.007813,4801.137672
1596,85.8,27.8,1492.80127,85.8,28.2,6449.25293,4801.037752
1597,83.9,28.1,940.1379395,83.8,28.6,5991.510254,4801.033647
1598,84.6,27.6,206.5674591,85.8,28.2,6449.25293,4800.617062
1599,87.1,26.7,97.88515472,86.7,28.1,6924.729492,4800.483317
1600,-150.6,63.9,273.5053101,-151,63.1,5726.350586,4800.337007
1601,84.4,27.7,193.4969025,84.5,28.7,5972.400879,4800.117328
1602,85,27.2,190.7022247,85.8,28.2,6449.25293,4799.958292
1603,81.9,28.4,825.7429199,83.5,28.7,7631.313477,4799.26592
1604,-152,62.6,482.2214966,-151,63.1,5726.350586,4799.10768
1605,88.6,27.3,1212.15918,88.1,27.7,6357.160645,4798.536832
1606,89,26.8,150.4322968,88.1,27.7,6357.160645,4798.202481
1607,87.2,27.4,1068.594971,87,27.8,6052.665039,4798.154259
1608,86.2,27,226.2755585,87,27.7,5990.612793,4798.042731
1609,86.8,26.7,215.2222748,86.7,28.1,6924.729492,4797.976506
1610,83.6,28,813.824707,83.8,28.6,5991.510254,4797.913476
1611,78.5,30.4,1005.907349,79,30.9,6225.717285,4797.271624
1612,88.4,26.5,92.00888824,88.1,27.7,6357.160645,4797.223928
1613,87.5,26.6,108.0518494,88.1,27.7,6357.160645,4797.00965
1614,84.1,27.6,155.2443237,83.8,28.6,5991.510254,4797.004912
1615,86.2,26.8,100.6137848,86.6,27.8,5991.532715,4796.971932
1616,83.9,27.8,721.0803833,84,28.6,6146.970215,4796.727706
1617,84,28.2,830.2808838,84.2,28.9,6132.822754,4796.638375
1618,84.5,27.6,190.3158569,84,28.6,6146.970215,4796.451125
1619,88.9,26.7,97.91738892,88.1,27.7,6357.160645,4796.233644
1620,82.3,27.4,103.964447,83.5,28.7,7631.313477,4796.133931
1621,84.1,27.7,341.5350037,83.8,28.6,5991.510254,4795.309435
1622,87.3,27.3,945.8250732,87,27.8,6052.665039,4795.308451
1623,85,27.3,380.8518372,85.8,28.2,6449.25293,4794.792784
1624,84.8,27.8,742.1304932,85.8,28.2,6449.25293,4794.485648
1625,-152.7,63.2,350.1653442,-151,63.1,5726.350586,4793.936512
1626,-150.1,62.3,145.5989685,-151,63.1,5726.350586,4793.726593
1627,87.7,26.4,67.41238403,88.1,27.6,6383.129883,4793.68863
1628,83.7,27.5,110.2444458,84,28.6,6146.970215,4793.416986
1629,87.1,26.3,66.45054626,87.1,27.9,7346.435547,4793.164155
1630,84.2,28.2,629.4398804,84.1,28.5,5517.44873,4793.079166
1631,-150,62.5,380.7732239,-151,63.1,5726.350586,4793.041656
1632,81.8,28,188.0360565,83.5,28.7,7631.313477,4792.91012
1633,88.5,27.1,1224.921143,88.1,27.6,6383.129883,4792.771294
1634,85.7,27.3,749.3031616,86.7,28.1,6924.729492,4792.286431
1635,85.8,26.9,114.9779587,86.7,28.1,6924.729492,4791.986312
1636,83.8,28.1,1118.908936,83.9,28.6,6161.178711,4791.924447
1637,87.3,26.8,343.0588379,87,27.7,5990.612793,4791.758059
1638,83.8,27.7,575.222229,83.9,28.6,6161.178711,4791.671613
1639,85.8,27.1,407.0035706,86.9,28,6908.385742,4790.700744
1640,85.8,26.8,85.50980377,87.1,27.9,7346.435547,4790.419856
1641,86,26.8,99.14479065,86.9,28,6908.385742,4790.35736
1642,-149.8,63,639.0726318,-151,63.1,5726.350586,4790.307791
1643,-149.9,62.4,213.9963379,-151,63.1,5726.350586,4790.131719
1644,87.7,27.3,830.1617432,88.2,27.8,6053.460938,4789.612065
1645,86.5,26.6,92.41530609,86.9,28,6908.385742,4789.393216
1646,-152.6,63.1,428.4420776,-151,63.1,5726.350586,4788.992404
1647,84.2,28.2,629.4398804,84.3,28.9,5901.825195,4788.981327
1648,81.7,28.2,166.6389313,83.5,28.7,7631.313477,4788.701752
1649,84.1,28.2,821.0079956,84.5,28.7,5972.400879,4788.446424
1650,85.9,27.4,674.0700073,86.6,27.8,5991.532715,4788.301129
1651,85.8,27.5,632.3925781,86.4,28.3,6315.154785,4788.035708
1652,87.2,26.3,64.34514618,87.1,27.9,7346.435547,4787.572697
1653,88.4,26.8,160.4662476,88.1,28,6415.536133,4787.501263
1654,-152.5,63.6,257.020813,-151,63.1,5726.350586,4786.941447
1655,86.1,27.3,1157.695313,86.9,28,6908.385742,4786.923329
1656,87.7,27.1,1098.14502,88.1,27.7,6357.160645,4786.847425
1657,-150.5,63.4,803.2388916,-151,63.1,5726.350586,4786.513007
1658,92.9,27,227.0897827,92.4,27.8,5826.476074,4786.424025
1659,87,26.7,91.43644714,87,27.8,6052.665039,4786.015321
1660,86,27.3,846.3203125,85.8,28.2,6449.25293,4785.734825
1661,87,26.3,66.21244812,87.1,27.9,7346.435547,4785.705395
1662,83.4,27.6,118.0657806,84,28.6,6146.970215,4785.571416
1663,86.5,27.3,1525.174194,86.9,28,6908.385742,4785.279257
1664,82.9,27.1,86.0059433,83.5,28.7,7631.313477,4785.27888
1665,-150.9,62.3,317.6692505,-151,63.1,5726.350586,4785.061139
1666,85.5,27.4,975.0071411,85.8,28.2,6449.25293,4784.196904
1667,85.8,27.5,632.3925781,86.6,27.8,5991.532715,4783.99539
1668,-150.8,64,148.1700134,-151,63.1,5726.350586,4783.794693
1669,84.3,27.7,187.2211609,84.5,28.7,5972.400879,4783.763918
1670,87.1,27.1,540.6925659,86.6,27.8,5991.532715,4783.713818
1671,87.3,26.6,98.19235229,86.9,28,6908.385742,4783.61617
1672,85.9,27.3,886.8359375,86.9,28,6908.385742,4783.412447
1673,80.8,29.3,628.3978882,81.1,30.1,6099.142578,4783.178074
1674,-150.9,64,154.6188507,-151,63.1,5726.350586,4783.124703
1675,88.6,27.2,820.9782104,88.1,28,6415.536133,4782.214907
1676,84.2,27.8,689.4973145,83.9,28.6,6161.178711,4782.169624
1677,87.4,27.6,1528.416504,86.7,28.1,6924.729492,4781.361531
1678,83.4,27.6,118.0657806,83.8,28.6,5991.510254,4781.283489
1679,-152.3,63,598.2509155,-151,63.1,5726.350586,4781.260491
1680,87.2,27.5,805.8582764,86.8,28.1,6057.73291,4780.619483
1681,88.5,26.4,82.06666565,88.1,27.6,6383.129883,4779.034349
1682,78.8,30.2,942.4286499,79,30.9,6225.717285,4778.541241
1683,84.1,28.2,821.0079956,84.5,28.8,6069.183105,4778.498643
1684,86.5,27.1,729.5213623,86.6,27.8,5991.532715,4778.445982
1685,85.2,27.9,532.8026733,85.9,28.1,5720.790527,4778.132715
1686,86.7,27.3,988.3550415,87,27.7,5990.612793,4778.079625
1687,84.9,28,568.8894653,85.6,28.5,5958.530762,4777.5407
1688,84.1,27.1,93.78804779,83.5,28.7,7631.313477,4777.496776
1689,85.6,27.9,1554.192749,85.8,28.2,6449.25293,4777.377967
1690,75.8,39.1,1385.431641,75.3,38.6,6552.909668,4777.360302
1691,-151.4,62.4,440.836853,-151,63.1,5726.350586,4777.043757
1692,92.6,27.1,255.5196075,92.5,27.9,5661.493164,4776.761308
1693,86,26.9,152.3205872,86.6,27.8,5991.532715,4776.667772
1694,85.9,27,266.3217773,85.8,28.2,6449.25293,4776.623998
1695,83.6,28.4,1212.090454,84,28.6,6146.970215,4776.004968
1696,87.5,26.7,215.3363037,86.9,28,6908.385742,4775.588491
1697,87,26.9,490.4918518,87,27.8,6052.665039,4775.452183
1698,85,27.8,436.0706177,85.6,28.5,5958.530762,4774.730984
1699,83.2,27.7,158.3808594,83.8,28.6,5991.510254,4774.608375
1700,85.7,26.9,99.7894516,87.1,27.9,7346.435547,4774.573635
1701,87.1,27.4,1121.033447,87,27.7,5990.612793,4774.530323
1702,85.9,27.1,583.5881348,86.9,28,6908.385742,4774.450556
1703,85,27.8,436.0706177,85,28.4,5560.041992,4774.340611
1704,86.7,26.9,928.2092896,86.9,28,6908.385742,4774.209551
1705,-151,64,165.8009338,-151,63.1,5726.350586,4773.868904
1706,86.8,26.7,215.2222748,87,27.7,5990.612793,4773.413739
1707,-151.1,64,164.4172211,-151,63.1,5726.350586,4773.326333
1708,78.5,30.3,923.133606,79,30.9,6225.717285,4773.019522
1709,87.9,26.9,1112.49292,87.1,27.9,7346.435547,4772.475109
1710,88.7,26.8,118.2207184,88.2,27.8,6053.460938,4772.263338
1711,87.8,26.8,187.4114838,88.2,27.8,6053.460938,4772.091833
1712,84.3,28.1,559.873291,84.1,28.5,5517.44873,4772.068235
1713,87.1,26.7,97.88515472,87,27.8,6052.665039,4771.890981
1714,87.9,27.3,1736.763184,87.1,27.9,7346.435547,4771.676468
1715,87.2,26.8,187.6366272,86.9,27.7,5815.007813,4771.598855
1716,87.2,27.5,805.8582764,87.6,28.1,6048.252441,4771.139714
1717,81.9,27.8,143.7708435,83.5,28.7,7631.313477,4770.999367
1718,85.1,27.1,129.5709839,85.8,28.2,6449.25293,4770.989262
1719,-150.2,62.9,789.078064,-151,63.1,5726.350586,4770.313443
1720,84.7,27.5,373.8656921,83.5,28.7,7631.313477,4770.080861
1721,85.9,26.7,73.21575928,87.1,27.9,7346.435547,4769.886978
1722,-151.8,63.1,829.4105835,-151,63.1,5726.350586,4769.704775
1723,74,36.1,1777.597412,74.7,36.4,6944.244629,4769.662978
1724,87.2,27.2,903.22229,87,27.8,6052.665039,4769.218389
1725,84,27.9,716.4293213,83.8,28.6,5991.510254,4769.018432
1726,86.6,27.2,1449.018677,86.9,28,6908.385742,4769.0173
1727,-151.5,62.2,119.429985,-151,63.1,5726.350586,4769.005426
1728,-151.8,63.9,212.3952942,-151,63.1,5726.350586,4768.656507
1729,87.1,27.4,1121.033447,87,27.8,6052.665039,4768.599451
1730,84.1,28.1,735.4498291,84.2,28.9,6132.822754,4768.254701
1731,85.9,27.3,886.8359375,85.8,28.2,6449.25293,4768.040091
1732,83.8,28,999.5270386,84,28.6,6146.970215,4767.661847
1733,84.2,28.1,654.5308838,84,28.8,5928.002441,4767.527444
1734,87.3,27.4,851.4530029,87,28.1,6163.293945,4767.449512
1735,-139.6,60,11.29140282,-140.5,60.6,5321.358398,4767.369246
1736,84.3,27.8,413.9797974,83.8,28.6,5991.510254,4767.344486
1737,-152.2,63.8,204.027359,-151,63.1,5726.350586,4767.067741
1738,84.1,28.1,735.4498291,84.5,28.7,5972.400879,4767.054498
1739,87.3,27.3,945.8250732,88.1,27.7,6357.160645,4766.833151
1740,88.6,27.4,1386.818115,88.1,27.6,6383.129883,4766.40261
1741,87.3,26.3,62.52853394,87.1,27.9,7346.435547,4766.298758
1742,74.2,35.4,1173.425659,75.2,36.2,7200.315918,4766.185405
1743,-151,62.5,611.2780762,-151,63.1,5726.350586,4765.432628
1744,85.6,27.8,1154.78833,86.7,28.1,6924.729492,4765.354939
1745,-151.2,64,167.4838715,-151,63.1,5726.350586,4764.480835
1746,85.3,27,95.56533051,85.8,28.2,6449.25293,4764.323413
1747,88.8,26.9,226.5911102,88.2,27.8,6053.460938,4764.315153
1748,84.5,27.7,236.9353027,84.5,28.7,5972.400879,4764.221986
1749,87.9,26.9,1112.49292,88.1,27.6,6383.129883,4763.98456
1750,86.9,26.3,64.87656403,87.1,27.9,7346.435547,4763.950728
1751,-150.7,62.3,324.5076294,-151,63.1,5726.350586,4761.881979
1752,-149.9,62.7,565.5525513,-151,63.1,5726.350586,4761.546812
1753,84.4,28.2,696.8222656,84,28.8,5928.002441,4761.514107
1754,79.1,30.5,1444.405396,79.7,30.7,6503.758301,4761.428356
1755,-152.4,63.7,234.0926819,-151,63.1,5726.350586,4761.037221
1756,87.2,26.8,187.6366272,88.1,27.7,6357.160645,4760.99815
1757,88.6,27.2,820.9782104,88.2,27.8,6053.460938,4760.55892
1758,87.8,26.8,187.4114838,88.1,28,6415.536133,4760.556027
1759,-152.2,63,669.1119385,-151,63.1,5726.350586,4760.268484
1760,86.7,26.7,260.8666687,86.7,28.1,6924.729492,4759.987498
1761,84.9,28,568.8894653,85.6,28.3,5785.941406,4759.667318
1762,88.5,27.5,1491.822266,88.1,27.6,6383.129883,4759.429023
1763,87.2,27.3,287.8613892,88.2,27.8,6053.460938,4759.321389
1764,87.3,26.7,135.1722717,88.1,27.7,6357.160645,4758.978761
1765,85,27.8,436.0706177,85.7,28.4,5914.893066,4758.855978
1766,-150.4,62.2,107.3415604,-151,63.1,5726.350586,4758.550909
1767,84.9,28,568.8894653,84.5,28.8,6069.183105,4758.440938
1768,-152.7,63.5,246.0080719,-151,63.1,5726.350586,4758.352239
1769,86.6,26.8,323.0001526,87,27.7,5990.612793,4758.086092
1770,-152.7,63.1,393.8766785,-151,63.1,5726.350586,4757.960149
1771,84.5,28.1,685.9881592,84.2,28.9,6132.822754,4757.708444
1772,83.7,28,876.8568726,83.8,28.6,5991.510254,4757.469542
1773,88.3,26.8,229.091629,88.1,28,6415.536133,4757.151558
1774,85.6,27.3,523.3725586,87.1,27.9,7346.435547,4756.840116
1775,86.1,27.1,448.543396,85.8,28.2,6449.25293,4756.837645
1776,84.2,28,623.7114258,84.5,28.8,6069.183105,4756.224597
1777,-152.8,63.2,318.7194519,-151,63.1,5726.350586,4756.049786
1778,92.9,26.9,92.40509796,92.4,27.8,5826.476074,4755.833068
1779,85.7,27.1,266.4478149,86.9,28,6908.385742,4755.654145
1780,87,26.8,142.0918579,86.6,27.8,5991.532715,4755.493859
1781,83.8,28.1,1118.908936,84,28.6,6146.970215,4755.148723
1782,86,27,339.1955566,86.6,27.8,5991.532715,4755.147478
1783,84.4,27.9,741.7625122,83.9,28.6,6161.178711,4755.07287
1784,83.8,27.7,575.222229,84,28.6,6146.970215,4754.813526
1785,88.2,26.8,327.447113,88.2,27.8,6053.460938,4754.757889
1786,85.2,27.9,532.8026733,85,28.4,5560.041992,4754.238801
1787,85.4,27.7,1331.131592,85.8,28.2,6449.25293,4754.01811
1788,87.3,27.4,851.4530029,86.9,27.7,5815.007813,4753.989566
1789,83.5,27.5,110.9975281,83.9,28.6,6161.178711,4753.920068
1790,88.8,26.5,77.02696228,88.1,27.6,6383.129883,4753.35866
1791,-150.5,62.2,135.2115021,-151,63.1,5726.350586,4753.223909
1792,86.7,27.3,988.3550415,87,27.8,6052.665039,4752.778483
1793,86.7,27.3,988.3550415,86.6,27.8,5991.532715,4752.726711
1794,-152.8,63.3,295.2048645,-151,63.1,5726.350586,4752.646226
1795,83.6,28.3,812.9851685,84,28.8,5928.002441,4752.30081
1796,87.4,26.5,78.17778015,88.1,27.6,6383.129883,4752.207842
1797,85.7,27.3,749.3031616,87.1,27.9,7346.435547,4752.13553
1798,84.9,28,568.8894653,84.9,28.6,5670.448242,4751.92196
1799,87.8,27.3,1871.931152,87.1,27.9,7346.435547,4750.944697
1800,87.2,27.5,805.8582764,88.1,28,6415.536133,4750.663005
1801,84.8,28,490.6791992,84.7,28.4,5403.954102,4750.34346
1802,83.1,27.7,141.1066742,83.9,28.6,6161.178711,4750.114783
1803,84.1,28.2,821.0079956,84,28.8,5928.002441,4749.842533
1804,85.8,27.5,632.3925781,85.8,28.3,6003.623047,4749.625847
1805,84,27.5,229.0814819,83.9,28.6,6161.178711,4749.299691
1806,86.2,26.5,71.00473785,87.1,27.9,7346.435547,4749.076069
1807,86.2,27.4,965.3289185,86.6,27.8,5991.532715,4748.756322
1808,75.7,39.1,1467.082642,75.3,38.6,6552.909668,4748.729922
1809,87.7,26.5,86.82221985,88.1,27.7,6357.160645,4748.535473
1810,-151.9,63.9,199.8020477,-151,63.1,5726.350586,4748.386988
1811,86.2,26.7,81.31549835,86.7,28.1,6924.729492,4748.155207
1812,84,28.2,830.2808838,84,28.8,5928.002441,4748.070619
1813,85.2,27.9,532.8026733,85,28.6,5786.904785,4748.055848
1814,92.5,26.8,100.001976,92.4,27.8,5826.476074,4747.584122
1815,86.5,27.3,1525.174194,86.7,28.1,6924.729492,4747.402329
1816,87.1,26.9,656.444397,86.7,28.1,6924.729492,4747.231174
1817,85.9,27.4,674.0700073,86.6,28.1,6269.745605,4746.999728
1818,79.9,29.7,756.6568604,79.7,30.7,6503.758301,4746.757125
1819,88.5,26.5,89.16592407,88.1,27.7,6357.160645,4746.191769
1820,86.2,27,226.2755585,86.6,28.1,6269.745605,4746.067856
1821,84.2,27.6,154.4753723,83.8,28.6,5991.510254,4744.873897
1822,87,26.7,91.43644714,86.9,27.7,5815.007813,4744.669349
1823,84.3,28,594.3851929,84.2,28.9,6132.822754,4744.198681
1824,86.4,26.9,429.9731445,86.6,27.8,5991.532715,4744.197982
1825,86.4,26.8,183.4888916,87,27.7,5990.612793,4744.082258
1826,-70.6,-13.3,541.0369873,-71.1,-13.7,5669.876953,4743.876031
1827,86.7,27.1,547.0845947,86.6,28.1,6269.745605,4743.744598
1828,83.6,27.9,806.7491455,84,28.6,6146.970215,4743.707733
1829,-152.8,63.4,257.9823914,-151,63.1,5726.350586,4743.528008
1830,84.8,28,490.6791992,85.6,28.5,5958.530762,4742.706189
1831,85.7,27.7,984.7684937,86.9,28,6908.385742,4742.685191
1832,84,27.5,229.0814819,84,28.6,6146.970215,4742.658083
1833,85.2,27.4,811.3460693,85.8,28.2,6449.25293,4742.657375
1834,84.3,28.2,791.8238525,84.4,28.9,6017.385254,4742.148653
1835,84.5,28.2,1061.746948,84,28.6,6146.970215,4741.928345
1836,84.3,27.8,413.9797974,84.5,28.7,5972.400879,4741.565462
1837,88.1,26.8,829.3776245,88.1,27.7,6357.160645,4741.024451
1838,83.6,27.5,109.7120972,84,28.6,6146.970215,4740.999891
1839,87.2,26.7,105.9221954,87,27.8,6052.665039,4740.827064
1840,86.2,27.4,965.3289185,85.8,28.2,6449.25293,4740.6747
1841,-151.7,62.2,99.24567413,-151,63.1,5726.350586,4740.005298
1842,85.8,27.5,632.3925781,86.2,28.3,6115.115234,4739.736353
1843,84.8,28,490.6791992,85.8,28.4,6140.036621,4739.582221
1844,84.4,27.7,193.4969025,83.8,28.6,5991.510254,4739.492332
1845,-150.1,62.7,668.2623901,-151,63.1,5726.350586,4739.448516
1846,-151,62.4,511.4995117,-151,63.1,5726.350586,4738.953917
1847,92.4,26.8,116.9165649,92.4,27.8,5826.476074,4738.338144
1848,-152,63,779.1311646,-151,63.1,5726.350586,4738.020264
1849,83.9,28.3,1335.825439,83.9,28.6,6161.178711,4737.936741
1850,85.5,27.2,177.8186646,87.1,27.9,7346.435547,4737.86895
1851,84.1,28.1,735.4498291,84.5,28.8,6069.183105,4737.680611
1852,86.2,27,226.2755585,86.9,27.7,5815.007813,4737.392021
1853,80.8,29.3,628.3978882,81.5,29.9,6075.006836,4737.154853
1854,82.6,27.2,94.66105652,83.5,28.7,7631.313477,4736.944303
1855,85.9,27.8,1074.742798,86.6,28.1,6269.745605,4736.204557
1856,87.3,26.8,343.0588379,88.1,27.7,6357.160645,4736.068191
1857,79.2,30.3,1432.270874,79.7,30.7,6503.758301,4735.792707
1858,84.9,28,568.8894653,85.8,28.3,6003.623047,4735.71489
